province;red;green;blue;x;x
3445;148;90;116;x;x
3446;92;163;53;x;x
3447;210;212;34;x;x
3448;203;123;97;x;x
3449;45;179;190;x;x
3450;107;149;18;x;x
3451;241;162;107;x;x
3452;159;22;184;x;x
3453;162;205;203;x;x
3454;196;86;58;x;x
3455;239;171;156;x;x
3456;156;160;125;x;x
3457;103;116;106;x;x
3458;107;207;15;x;x
3459;102;99;78;x;x
3460;45;37;140;x;x
3461;110;111;194;x;x
3462;195;169;17;x;x
3463;247;124;81;x;x
3464;72;225;123;x;x
3465;53;122;205;x;x
3466;175;190;130;x;x
3467;46;60;7;x;x
3468;250;67;143;x;x
3469;156;155;178;x;x
3470;168;251;151;x;x
3471;160;199;28;x;x
3472;1;254;62;x;x
3473;101;209;116;x;x
3474;249;100;3;x;x
3475;190;194;214;x;x
3476;193;126;15;x;x
3477;27;138;218;x;x
3478;59;246;252;x;x
3479;15;38;231;x;x
3480;184;27;154;x;x
3481;20;248;42;x;x
3482;185;242;182;x;x
3483;41;237;249;x;x
3484;45;18;34;x;x
3485;6;176;121;x;x
3486;45;6;97;x;x
3487;36;76;228;x;x
3488;143;222;103;x;x
3489;80;200;139;x;x
3490;220;74;75;x;x
3491;196;212;60;x;x
3492;216;4;71;x;x
3493;202;30;132;x;x
3494;163;232;22;x;x
3495;246;86;179;x;x
3496;59;37;247;x;x
3497;210;6;227;x;x
3498;232;106;33;x;x
3499;41;27;82;x;x
3500;57;218;194;x;x
3501;116;54;126;x;x
3502;91;120;42;x;x
3503;75;186;175;x;x
3504;98;22;140;x;x
3505;50;142;120;x;x
3506;60;61;230;x;x
3507;160;6;110;x;x
3508;168;67;74;x;x
3509;80;70;241;x;x
3510;140;112;25;x;x
3511;245;93;219;x;x
3512;146;181;224;x;x
3513;119;125;228;x;x
3514;182;193;25;x;x
3515;226;182;184;x;x
3516;51;95;32;x;x
3517;129;24;193;x;x
3518;21;194;188;x;x
3519;196;223;195;x;x
3520;137;118;212;x;x
3521;126;84;213;x;x
3522;39;106;27;x;x
3523;87;93;233;x;x
3524;62;155;200;x;x
3525;204;157;157;x;x
3526;46;18;208;x;x
3527;67;173;69;x;x
3528;241;190;123;x;x
3529;64;103;213;x;x
3530;197;174;6;x;x
3531;194;6;140;x;x
3532;243;70;41;x;x
3533;189;145;217;x;x
3534;41;74;178;x;x
3535;245;174;160;x;x
3536;237;15;219;x;x
3537;173;184;134;x;x
3538;237;51;151;x;x
3539;140;100;123;x;x
3540;199;171;187;x;x
3541;143;244;87;x;x
3542;180;117;74;x;x
3543;188;166;148;x;x
3544;34;253;50;x;x
3545;192;12;114;x;x
3546;150;181;156;x;x
3547;161;36;82;x;x
3548;248;244;30;x;x
3549;76;64;211;x;x
3550;239;160;178;x;x
3551;33;111;132;x;x
3552;21;171;133;x;x
3553;13;147;228;x;x
3554;137;135;65;x;x
3555;126;235;124;x;x
3556;255;203;207;x;x
3557;164;8;105;x;x
3558;154;110;221;x;x
3559;56;203;56;x;x
3560;135;129;255;x;x
3561;180;146;238;x;x
3562;84;56;18;x;x
3563;177;236;69;x;x
3564;83;83;212;x;x
3565;162;193;80;x;x
3566;57;53;128;x;x
3567;23;8;213;x;x
3568;246;55;147;x;x
3569;224;230;58;x;x
3570;128;239;202;x;x
3571;7;91;72;x;x
3572;58;76;223;x;x
3573;198;99;246;x;x
3574;38;163;82;x;x
3575;229;8;112;x;x
3576;147;39;118;x;x
3577;159;14;147;x;x
3578;102;12;120;x;x
3579;20;166;202;x;x
3580;60;5;22;x;x
3581;83;176;71;x;x
3582;233;107;106;x;x
3583;171;80;27;x;x
3584;21;180;41;x;x
3585;148;154;118;x;x
3586;100;93;130;x;x
3587;224;73;9;x;x
3588;18;152;62;x;x
3589;182;94;247;x;x
3590;62;127;200;x;x
3591;154;110;19;x;x
3592;199;190;38;x;x
3593;120;161;136;x;x
3594;34;210;33;x;x
3595;219;92;97;x;x
3596;125;44;240;x;x
3597;234;95;0;x;x
3598;0;216;13;x;x
3599;37;242;157;x;x
3600;138;36;120;x;x
3601;249;20;141;x;x
3602;116;173;130;x;x
3603;240;128;155;x;x
3604;80;171;11;x;x
3605;105;84;56;x;x
3606;106;190;178;x;x
3607;155;63;57;x;x
3608;158;25;6;x;x
3609;247;189;253;x;x
3610;185;236;26;x;x
3611;130;27;86;x;x
3612;189;5;225;x;x
3613;212;156;116;x;x
3614;218;43;85;x;x
3615;81;71;88;x;x
3616;131;47;53;x;x
3617;22;175;39;x;x
3618;100;212;254;x;x
3619;168;42;231;x;x
3620;48;32;47;x;x
3621;65;188;66;x;x
3622;162;120;126;x;x
3623;84;183;187;x;x
3624;54;58;22;x;x
3625;9;161;187;x;x
3626;94;8;69;x;x
3627;133;70;196;x;x
3628;190;134;64;x;x
3629;209;60;173;x;x
3630;134;81;94;x;x
3631;54;85;148;x;x
3632;218;63;175;x;x
3633;63;183;196;x;x
3634;122;31;105;x;x
3635;223;170;235;x;x
3636;128;223;61;x;x
3637;189;207;108;x;x
3638;125;140;231;x;x
3639;243;54;73;x;x
3640;147;172;71;x;x
3641;60;46;213;x;x
3642;73;182;254;x;x
3643;181;8;16;x;x
3644;178;204;204;x;x
3645;137;154;10;x;x
3646;163;170;26;x;x
3647;91;200;8;x;x
3648;146;243;54;x;x
3649;26;81;188;x;x
3650;184;165;183;x;x
3651;208;105;230;x;x
3652;190;128;32;x;x
3653;19;72;229;x;x
3654;103;200;125;x;x
3655;33;182;27;x;x
3656;32;6;109;x;x
3657;133;62;216;x;x
3658;85;18;115;x;x
3659;239;197;11;x;x
3660;9;225;9;x;x
3661;189;24;118;x;x
3662;236;169;184;x;x
3663;33;43;134;x;x
3664;33;180;227;x;x
3665;7;197;111;x;x
3666;134;121;70;x;x
3667;162;161;229;x;x
3668;111;81;222;x;x
3669;105;63;107;x;x
3670;108;78;198;x;x
3671;44;46;78;x;x
3672;95;83;206;x;x
3673;64;16;168;x;x
3674;40;255;128;x;x
3675;102;124;37;x;x
3676;160;137;163;x;x
3677;226;216;93;x;x
3678;62;147;80;x;x
3679;79;95;22;x;x
3680;72;250;43;x;x
3681;99;161;230;x;x
3682;35;89;31;x;x
3683;133;160;67;x;x
3684;184;51;10;x;x
3685;62;149;163;x;x
3686;110;49;198;x;x
3687;35;241;25;x;x
3688;98;236;139;x;x
3689;19;96;99;x;x
3690;220;62;81;x;x
3691;104;7;161;x;x
3692;121;166;214;x;x
3693;70;69;195;x;x
3694;49;34;93;x;x
3695;68;33;63;x;x
3696;234;164;141;x;x
3697;43;37;225;x;x
3698;234;228;199;x;x
3699;120;27;228;x;x
3700;110;61;139;x;x
3701;187;143;101;x;x
3702;6;214;154;x;x
3703;13;20;234;x;x
3704;229;187;5;x;x
3705;87;249;19;x;x
3706;151;137;204;x;x
3707;129;179;159;x;x
3708;24;84;231;x;x
3709;162;225;0;x;x
3710;22;166;147;x;x
3711;176;144;98;x;x
3712;122;223;88;x;x
3713;27;63;91;x;x
3714;73;144;210;x;x
3715;74;40;153;x;x
3716;155;224;83;x;x
3717;132;66;204;x;x
3718;5;54;230;x;x
3719;3;121;210;x;x
3720;196;129;245;x;x
3721;183;43;96;x;x
3722;21;35;250;x;x
3723;7;39;198;x;x
3724;193;45;237;x;x
3725;158;190;198;x;x
3726;135;19;178;x;x
3727;198;160;124;x;x
3728;54;138;166;x;x
3729;240;223;50;x;x
3730;124;204;164;x;x
3731;63;136;116;x;x
3732;92;11;96;x;x
3733;238;243;53;x;x
3734;179;25;202;x;x
3735;17;232;85;x;x
3736;209;148;255;x;x
3737;110;236;88;x;x
3738;241;27;84;x;x
3739;152;196;18;x;x
3740;155;134;52;x;x
3741;74;164;101;x;x
3742;113;176;164;x;x
3743;74;202;216;x;x
3744;221;200;82;x;x
3745;29;100;32;x;x
3746;160;125;150;x;x
3747;244;86;2;x;x
3748;90;215;3;x;x
3749;164;144;130;x;x
3750;156;65;22;x;x
3751;222;42;184;x;x
3752;63;114;196;x;x
3753;212;226;84;x;x
3754;178;43;75;x;x
3755;125;244;19;x;x
3756;244;246;118;x;x
3757;172;245;90;x;x
3758;192;136;4;x;x
3759;50;177;22;x;x
3760;184;108;114;x;x
3761;9;27;202;x;x
3762;137;233;16;x;x
3763;123;97;93;x;x
3764;142;217;40;x;x
3765;45;54;192;x;x
3766;74;89;80;x;x
3767;114;93;42;x;x
3768;22;136;138;x;x
3769;228;95;83;x;x
3770;207;70;122;x;x
3771;235;134;13;x;x
3772;189;241;250;x;x
3773;196;7;182;x;x
3774;247;237;122;x;x
3775;160;80;164;x;x
3776;155;57;148;x;x
3777;217;67;27;x;x
3778;85;146;39;x;x
3779;206;26;179;x;x
3780;172;112;224;x;x
3781;119;97;173;x;x
3782;213;237;82;x;x
3783;187;165;206;x;x
3784;222;250;113;x;x
3785;123;209;167;x;x
3786;207;17;172;x;x
3787;54;39;168;x;x
3788;66;228;219;x;x
3789;34;73;36;x;x
3790;18;168;143;x;x
3791;151;3;223;x;x
3792;138;139;245;x;x
3793;161;185;13;x;x
3794;40;128;9;x;x
3795;188;33;103;x;x
3796;19;111;167;x;x
3797;141;107;216;x;x
3798;37;56;67;x;x
3799;59;60;101;x;x
3800;117;72;250;x;x
3801;175;101;158;x;x
3802;107;230;145;x;x
3803;231;64;212;x;x
3804;59;56;226;x;x
3805;137;87;78;x;x
3806;181;35;175;x;x
3807;193;21;134;x;x
3808;88;78;33;x;x
3809;153;215;151;x;x
3810;28;144;109;x;x
3811;40;69;102;x;x
3812;218;169;95;x;x
3813;251;96;20;x;x
3814;69;113;49;x;x
3815;146;109;104;x;x
3816;1;17;141;x;x
3817;113;41;41;x;x
3818;178;249;182;x;x
3819;113;213;170;x;x
3820;134;2;103;x;x
3821;126;209;50;x;x
3822;189;219;58;x;x
3823;41;139;246;x;x
3824;89;117;49;x;x
3825;14;32;169;x;x
3826;156;96;21;x;x
3827;151;107;122;x;x
3828;44;195;186;x;x
3829;149;13;95;x;x
3830;22;25;94;x;x
3831;123;243;188;x;x
3832;74;91;252;x;x
3833;159;24;83;x;x
3834;24;52;196;x;x
3835;234;51;154;x;x
3836;60;159;51;x;x
3837;6;38;203;x;x
3838;77;169;11;x;x
3839;102;208;9;x;x
3840;81;41;195;x;x
3841;194;158;27;x;x
3842;53;13;6;x;x
3843;125;147;106;x;x
3844;135;217;85;x;x
3845;57;108;3;x;x
3846;96;30;8;x;x
3847;199;40;67;x;x
3848;229;160;222;x;x
3849;165;38;167;x;x
3850;38;27;32;x;x
3851;139;163;225;x;x
3852;137;169;58;x;x
3853;204;186;90;x;x
3854;107;74;33;x;x
3855;142;161;252;x;x
3856;87;218;167;x;x
3857;59;98;38;x;x
3858;217;12;222;x;x
3859;129;253;155;x;x
3860;157;214;12;x;x
3861;90;118;75;x;x
3862;171;170;28;x;x
3863;146;44;253;x;x
3864;164;222;55;x;x
3865;27;128;253;x;x
3866;44;84;17;x;x
3867;85;203;26;x;x
3868;67;35;75;x;x
3869;62;93;132;x;x
3870;126;213;230;x;x
3871;150;214;180;x;x
3872;114;222;86;x;x
3873;0;212;89;x;x
3874;61;63;89;x;x
3875;95;227;147;x;x
3876;201;88;198;x;x
3877;152;145;79;x;x
3878;237;109;247;x;x
3879;15;92;74;x;x
3880;40;179;175;x;x
3881;32;192;27;x;x
3882;147;118;85;x;x
3883;3;36;254;x;x
3884;18;179;34;x;x
3885;73;171;167;x;x
3886;140;47;122;x;x
3887;190;79;154;x;x
3888;106;112;22;x;x
3889;179;90;85;x;x
3890;21;201;172;x;x
3891;64;75;101;x;x
3892;122;142;9;x;x
3893;87;239;2;x;x
3894;12;15;199;x;x
3895;203;145;130;x;x
3896;139;29;137;x;x
3897;62;170;166;x;x
3898;57;203;27;x;x
3899;241;224;216;x;x
3900;119;215;55;x;x
3901;75;37;245;x;x
3902;107;83;200;x;x
3903;83;227;115;x;x
3904;23;35;17;x;x
3905;120;44;199;x;x
3906;137;90;202;x;x
3907;68;24;78;x;x
3908;146;139;205;x;x
3909;128;21;220;x;x
3910;143;100;128;x;x
3911;136;13;159;x;x
3912;236;2;252;x;x
3913;95;232;40;x;x
3914;143;185;122;x;x
3915;210;122;241;x;x
3916;218;196;8;x;x
3917;138;106;30;x;x
3918;144;223;41;x;x
3919;147;54;4;x;x
3920;147;235;177;x;x
3921;205;149;46;x;x
3922;123;29;254;x;x
3923;156;165;148;x;x
3924;111;46;219;x;x
3925;110;7;73;x;x
3926;175;79;139;x;x
3927;206;255;138;x;x
3928;14;114;21;x;x
3929;104;190;28;x;x
3930;37;98;203;x;x
3931;113;134;80;x;x
3932;64;41;73;x;x
3933;139;168;148;x;x
3934;182;49;107;x;x
3935;43;139;215;x;x
3936;78;128;120;x;x
3937;5;195;159;x;x
3938;89;92;33;x;x
3939;131;20;224;x;x
3940;23;8;38;x;x
3941;104;254;100;x;x
3942;242;154;247;x;x
3943;65;91;101;x;x
3944;244;6;25;x;x
3945;136;143;183;x;x
3946;126;123;197;x;x
3947;35;80;215;x;x
3948;170;35;175;x;x
3949;0;47;28;x;x
3950;104;36;126;x;x
3951;164;198;36;x;x
3952;170;223;234;x;x
3953;26;151;87;x;x
3954;71;60;253;x;x
3955;217;145;246;x;x
3956;119;39;44;x;x
3957;211;61;151;x;x
3958;238;1;112;x;x
3959;169;151;54;x;x
3960;123;94;192;x;x
3961;74;0;12;x;x
3962;56;93;234;x;x
3963;130;125;14;x;x
3964;254;195;114;x;x
3965;64;20;208;x;x
3966;89;84;220;x;x
3967;133;101;60;x;x
3968;237;244;18;x;x
3969;76;152;94;x;x
3970;141;61;102;x;x
3971;217;246;193;x;x
3972;107;171;177;x;x
3973;235;244;248;x;x
3974;16;206;245;x;x
3975;126;186;153;x;x
3976;64;82;192;x;x
3977;117;84;231;x;x
3978;112;149;211;x;x
3979;5;145;31;x;x
3980;64;77;207;x;x
3981;105;99;58;x;x
3982;182;68;216;x;x
3983;177;253;203;x;x
3984;199;29;95;x;x
3985;243;211;233;x;x
3986;144;122;128;x;x
3987;43;61;97;x;x
3988;115;255;26;x;x
3989;111;97;231;x;x
3990;117;128;79;x;x
3991;49;114;53;x;x
3992;196;57;18;x;x
3993;24;156;251;x;x
3994;230;3;188;x;x
3995;76;138;190;x;x
3996;194;104;8;x;x
3997;148;18;139;x;x
3998;194;36;228;x;x
3999;235;102;81;x;x
4000;160;7;78;x;x
4001;17;220;96;x;x
4002;249;251;202;x;x
4003;17;160;57;x;x
4004;232;11;59;x;x
4005;46;79;69;x;x
4006;181;210;124;x;x
4007;74;238;157;x;x
4008;121;30;22;x;x
4009;52;33;69;x;x
4010;137;138;254;x;x
4011;131;135;204;x;x
4012;216;84;98;x;x
4013;240;53;181;x;x
4014;0;12;83;x;x
4015;184;225;135;x;x
4016;66;116;140;x;x
4017;186;221;50;x;x
4018;195;134;94;x;x
4019;171;223;159;x;x
4020;49;208;190;x;x
4021;189;174;72;x;x
4022;37;100;235;x;x
4023;77;247;72;x;x
4024;233;115;60;x;x
4025;9;103;146;x;x
4026;139;73;22;x;x
4027;69;23;181;x;x
4028;133;129;30;x;x
4029;240;87;74;x;x
4030;83;253;37;x;x
4031;102;38;152;x;x
4032;132;8;34;x;x
4033;118;52;236;x;x
4034;136;168;59;x;x
4035;242;198;255;x;x
4036;2;123;241;x;x
4037;217;231;230;x;x
4038;209;200;233;x;x
4039;154;4;206;x;x
4040;202;145;7;x;x
4041;213;105;21;x;x
4042;18;17;70;x;x
4043;15;169;33;x;x
4044;77;2;21;x;x
4045;40;231;100;x;x
4046;50;215;54;x;x
4047;191;57;43;x;x
4048;162;163;43;x;x
4049;88;221;40;x;x
4050;67;32;43;x;x
4051;226;132;137;x;x
4052;43;1;229;x;x
4053;135;238;65;x;x
4054;110;38;236;x;x
4055;39;68;7;x;x
4056;253;132;113;x;x
4057;218;162;85;x;x
4058;213;201;168;x;x
4059;96;36;155;x;x
4060;186;87;50;x;x
4061;230;187;243;x;x
4062;206;60;67;x;x
4063;210;24;60;x;x
4064;241;69;182;x;x
4065;153;63;145;x;x
4066;70;230;239;x;x
4067;204;31;216;x;x
4068;0;205;164;x;x
4069;184;252;220;x;x
4070;6;3;183;x;x
4071;204;170;57;x;x
4072;144;131;81;x;x
4073;31;217;251;x;x
4074;145;104;31;x;x
4075;65;80;38;x;x
4076;247;172;47;x;x
4077;39;17;48;x;x
4078;5;58;227;x;x
4079;166;92;149;x;x
4080;242;124;155;x;x
4081;245;133;107;x;x
4082;90;250;73;x;x
4083;198;224;227;x;x
4084;225;73;52;x;x
4085;4;122;155;x;x
4086;218;142;85;x;x
4087;83;66;39;x;x
4088;252;186;165;x;x
4089;185;91;194;x;x
4090;32;30;49;x;x
4091;11;207;24;x;x
4092;187;38;128;x;x
4093;251;59;43;x;x
4094;199;126;110;x;x
4095;41;6;153;x;x
4096;247;224;213;x;x
4097;156;41;41;x;x
4098;230;118;90;x;x
4099;126;34;96;x;x
4100;174;226;53;x;x
4101;212;152;219;x;x
4102;68;179;155;x;x
4103;101;241;42;x;x
4104;36;240;13;x;x
4105;186;187;180;x;x
4106;196;210;104;x;x
4107;122;88;159;x;x
4108;110;42;210;x;x
4109;182;37;98;x;x
4110;53;205;24;x;x
4111;182;234;211;x;x
4112;167;106;152;x;x
4113;12;85;201;x;x
4114;63;14;89;x;x
4115;88;219;251;x;x
4116;10;242;132;x;x
4117;101;187;3;x;x
4118;7;164;191;x;x
4119;1;201;249;x;x
4120;129;204;143;x;x
4121;254;241;167;x;x
4122;51;129;251;x;x
4123;212;77;212;x;x
4124;171;59;6;x;x
4125;131;160;249;x;x
4126;1;185;65;x;x
4127;129;103;46;x;x
4128;0;48;236;x;x
4129;196;147;224;x;x
4130;39;148;249;x;x
4131;178;25;218;x;x
4132;78;205;1;x;x
4133;5;122;202;x;x
4134;252;251;53;x;x
4135;127;227;193;x;x
4136;197;90;196;x;x
4137;220;142;218;x;x
4138;39;236;144;x;x
4139;193;178;42;x;x
4140;131;232;92;x;x
4141;146;72;114;x;x
4142;142;105;95;x;x
4143;144;218;0;x;x
4144;78;245;124;x;x
4145;157;144;44;x;x
4146;217;178;152;x;x
4147;137;37;148;x;x
4148;8;65;151;x;x
4149;252;10;164;x;x
4150;106;208;230;x;x
4151;191;228;0;x;x
4152;87;53;216;x;x
4153;111;189;192;x;x
4154;95;254;155;x;x
4155;165;168;236;x;x
4156;153;205;189;x;x
4157;42;153;65;x;x
4158;4;129;180;x;x
4159;178;167;80;x;x
4160;12;91;173;x;x
4161;141;47;19;x;x
4162;125;132;102;x;x
4163;181;16;237;x;x
4164;197;141;28;x;x
4165;134;170;252;x;x
4166;27;239;143;x;x
4167;76;75;230;x;x
4168;18;137;254;x;x
4169;148;107;73;x;x
4170;120;227;86;x;x
4171;94;74;66;x;x
4172;16;60;142;x;x
4173;169;170;116;x;x
4174;71;246;87;x;x
4175;195;223;225;x;x
4176;186;15;92;x;x
4177;100;79;187;x;x
4178;253;5;240;x;x
4179;162;38;11;x;x
4180;119;42;150;x;x
4181;36;239;160;x;x
4182;216;63;120;x;x
4183;153;45;1;x;x
4184;232;253;96;x;x
4185;138;240;174;x;x
4186;158;110;107;x;x
4187;220;89;6;x;x
4188;60;106;84;x;x
4189;178;127;175;x;x
4190;30;170;26;x;x
4191;235;21;97;x;x
4192;134;73;186;x;x
4193;195;110;2;x;x
4194;193;202;10;x;x
4195;185;167;31;x;x
4196;96;255;218;x;x
4197;71;3;175;x;x
4198;131;44;90;x;x
4199;228;144;69;x;x
4200;233;241;246;x;x
4201;137;6;89;x;x
4202;68;235;64;x;x
4203;189;147;254;x;x
4204;36;114;49;x;x
4205;118;71;54;x;x
4206;182;16;93;x;x
4207;245;235;146;x;x
4208;150;81;217;x;x
4209;238;66;186;x;x
4210;42;100;98;x;x
4211;146;29;135;x;x
4212;21;181;114;x;x
4213;126;65;194;x;x
4214;118;140;222;x;x
4215;12;52;234;x;x
4216;130;181;76;x;x
4217;37;86;135;x;x
4218;150;176;71;x;x
4219;177;167;94;x;x
4220;62;232;101;x;x
4221;209;222;206;x;x
4222;6;251;127;x;x
4223;168;120;237;x;x
4224;58;170;211;x;x
4225;95;150;105;x;x
4226;157;110;104;x;x
4227;170;187;10;x;x
4228;108;128;15;x;x
4229;205;207;155;x;x
4230;122;178;241;x;x
4231;55;169;133;x;x
4232;61;52;119;x;x
4233;26;196;75;x;x
4234;239;157;159;x;x
4235;2;179;182;x;x
4236;200;208;230;x;x
4237;64;249;241;x;x
4238;155;33;172;x;x
4239;163;36;195;x;x
4240;40;150;170;x;x
4241;150;182;43;x;x
4242;125;59;192;x;x
4243;199;183;109;x;x
4244;109;154;162;x;x
4245;204;168;136;x;x
4246;80;4;222;x;x
4247;80;104;87;x;x
4248;245;48;48;x;x
4249;61;226;58;x;x
4250;137;85;17;x;x
4251;107;161;235;x;x
4252;106;103;222;x;x
4253;165;95;216;x;x
4254;76;165;8;x;x
4255;211;42;194;x;x
4256;143;89;129;x;x
4257;158;179;180;x;x
4258;72;87;237;x;x
4259;99;140;49;x;x
4260;224;171;115;x;x
4261;11;9;144;x;x
4262;133;240;106;x;x
4263;30;18;98;x;x
4264;245;204;114;x;x
4265;79;9;244;x;x
4266;0;176;144;x;x
4267;32;80;138;x;x
4268;126;98;150;x;x
4269;47;63;171;x;x
4270;114;236;188;x;x
4271;188;30;33;x;x
4272;248;217;200;x;x
4273;93;54;164;x;x
4274;21;60;227;x;x
4275;168;192;54;x;x
4276;159;135;95;x;x
4277;186;97;100;x;x
4278;216;16;177;x;x
4279;250;21;29;x;x
4280;124;181;111;x;x
4281;166;9;100;x;x
4282;184;214;131;x;x
4283;227;135;237;x;x
4284;41;52;113;x;x
4285;157;29;135;x;x
4286;253;157;55;x;x
4287;146;197;222;x;x
4288;51;218;83;x;x
4289;91;240;150;x;x
4290;76;52;133;x;x
4291;184;97;168;x;x
4292;233;185;204;x;x
4293;85;66;90;x;x
4294;174;122;61;x;x
4295;217;165;97;x;x
4296;251;249;2;x;x
4297;80;30;58;x;x
4298;60;229;201;x;x
4299;209;73;221;x;x
4300;222;226;79;x;x
4301;126;102;177;x;x
4302;91;120;21;x;x
4303;79;153;21;x;x
4304;5;104;87;x;x
4305;251;251;235;x;x
4306;168;140;70;x;x
4307;187;158;183;x;x
4308;194;80;114;x;x
4309;241;71;20;x;x
4310;143;11;48;x;x
4311;216;196;175;x;x
4312;60;56;36;x;x
4313;138;2;140;x;x
4314;215;19;224;x;x
4315;152;11;67;x;x
4316;119;41;146;x;x
4317;244;178;24;x;x
4318;23;208;156;x;x
4319;89;179;24;x;x
4320;201;211;99;x;x
4321;224;112;160;x;x
4322;3;182;39;x;x
4323;192;167;168;x;x
4324;208;162;91;x;x
4325;5;157;139;x;x
4326;53;248;118;x;x
4327;61;173;144;x;x
4328;193;98;32;x;x
4329;9;78;148;x;x
4330;148;111;33;x;x
4331;118;161;226;x;x
4332;76;92;53;x;x
4333;252;183;106;x;x
4334;255;217;227;x;x
4335;240;247;229;x;x
4336;182;191;227;x;x
4337;220;96;122;x;x
4338;46;160;206;x;x
4339;224;104;168;x;x
4340;254;128;4;x;x
4341;52;14;119;x;x
4342;108;18;220;x;x
4343;207;61;132;x;x
4344;4;39;20;x;x
4345;195;241;121;x;x
4346;194;68;189;x;x
4347;202;179;230;x;x
4348;175;164;157;x;x
4349;135;120;152;x;x
4350;23;134;85;x;x
4351;171;137;44;x;x
4352;176;230;0;x;x
4353;196;223;242;x;x
4354;121;56;247;x;x
4355;44;211;163;x;x
4356;111;164;39;x;x
4357;8;250;195;x;x
4358;149;75;215;x;x
4359;125;11;255;x;x
4360;120;210;150;x;x
4361;220;36;47;x;x
4362;186;17;93;x;x
4363;239;179;21;x;x
4364;153;21;96;x;x
4365;160;57;223;x;x
4366;53;227;140;x;x
4367;203;62;187;x;x
4368;109;185;254;x;x
4369;214;22;215;x;x
4370;221;155;187;x;x
4371;83;35;1;x;x
4372;47;185;203;x;x
4373;41;11;243;x;x
4374;185;96;254;x;x
4375;135;101;65;x;x
4376;32;254;149;x;x
4377;228;116;167;x;x
4378;251;210;71;x;x
4379;91;26;19;x;x
4380;182;238;235;x;x
4381;131;171;91;x;x
4382;184;118;196;x;x
4383;179;126;8;x;x
4384;184;199;0;x;x
4385;208;48;24;x;x
4386;108;36;13;x;x
4387;180;112;79;x;x
4388;63;86;168;x;x
4389;148;52;238;x;x
4390;21;221;10;x;x
4391;103;239;132;x;x
4392;14;59;150;x;x
4393;227;253;78;x;x
4394;126;40;100;x;x
4395;107;176;160;x;x
4396;5;167;67;x;x
4397;148;81;144;x;x
4398;115;194;126;x;x
4399;15;245;118;x;x
4400;16;189;237;x;x
4401;156;5;10;x;x
4402;142;110;143;x;x
4403;122;111;246;x;x
4404;234;0;223;x;x
4405;181;184;147;x;x
4406;250;118;173;x;x
4407;206;29;38;x;x
4408;53;88;234;x;x
4409;0;6;47;x;x
4410;38;11;191;x;x
4411;194;250;241;x;x
4412;121;11;219;x;x
4413;118;30;43;x;x
4414;139;60;91;x;x
4415;157;234;11;x;x
4416;164;250;103;x;x
4417;133;163;202;x;x
4418;132;171;68;x;x
4419;142;50;236;x;x
4420;220;228;195;x;x
4421;144;247;155;x;x
4422;215;22;136;x;x
4423;238;245;193;x;x
4424;26;19;238;x;x
4425;243;48;227;x;x
4426;141;121;57;x;x
4427;2;169;196;x;x
4428;63;88;182;x;x
4429;129;113;236;x;x
4430;162;168;23;x;x
4431;94;215;229;x;x
4432;95;39;108;x;x
4433;186;2;22;x;x
4434;87;121;33;x;x
4435;24;129;12;x;x
4436;70;221;28;x;x
4437;46;244;243;x;x
4438;51;85;210;x;x
4439;102;230;41;x;x
4440;34;29;11;x;x
4441;247;184;60;x;x
4442;177;10;180;x;x
4443;183;20;73;x;x
4444;238;164;54;x;x
4445;17;68;236;x;x
4446;79;198;12;x;x
4447;79;194;233;x;x
4448;5;115;32;x;x
4449;106;155;2;x;x
4450;135;33;223;x;x
4451;227;26;41;x;x
4452;102;151;187;x;x
4453;140;40;99;x;x
4454;109;60;144;x;x
4455;154;206;229;x;x
4456;79;105;141;x;x
4457;218;247;228;x;x
4458;137;194;26;x;x
4459;95;86;5;x;x
4460;150;118;56;x;x
4461;238;17;208;x;x
4462;70;212;34;x;x
4463;34;235;88;x;x
4464;209;205;172;x;x
4465;11;173;20;x;x
4466;255;243;60;x;x
4467;12;255;186;x;x
4468;187;36;53;x;x
4469;20;249;145;x;x
4470;236;180;164;x;x
4471;62;10;124;x;x
4472;78;149;91;x;x
4473;156;244;30;x;x
4474;38;218;252;x;x
4475;232;69;197;x;x
4476;75;8;212;x;x
4477;252;216;208;x;x
4478;233;203;227;x;x
4479;123;228;39;x;x
4480;7;17;179;x;x
4481;73;31;27;x;x
4482;229;30;89;x;x
4483;105;124;246;x;x
4484;246;211;142;x;x
4485;201;209;0;x;x
4486;160;36;108;x;x
4487;66;140;229;x;x
4488;11;52;122;x;x
4489;113;233;62;x;x
4490;78;95;94;x;x
4491;160;90;192;x;x
4492;252;134;234;x;x
4493;111;41;117;x;x
4494;178;98;216;x;x
4495;170;186;83;x;x
4496;185;238;212;x;x
4497;115;244;214;x;x
4498;174;254;233;x;x
4499;19;205;111;x;x
4500;49;186;68;x;x
4501;93;117;247;x;x
4502;252;56;148;x;x
4503;9;18;57;x;x
4504;139;248;167;x;x
4505;129;238;72;x;x
4506;113;157;98;x;x
4507;221;103;167;x;x
4508;181;162;231;x;x
4509;4;60;41;x;x
4510;196;209;202;x;x
4511;51;148;32;x;x
4512;12;202;218;x;x
4513;235;196;160;x;x
4514;246;107;156;x;x
4515;191;139;231;x;x
4516;48;218;45;x;x
4517;151;214;37;x;x
4518;230;245;203;x;x
4519;219;214;68;x;x
